1,1,0.23239
1,2,0.38732
1,3,0.07277
1,4,0.049296
1,5,0.056338
1,6,0.028169
1,7,0.070423
1,8,0.053991
1,9,0.028169
1,10,0.021127
2,1,0.028975
2,2,0.47994
2,3,0.20059
2,4,0.033432
2,5,0.086181
2,6,0.14042
2,7,0.020802
2,8,0.0037147
2,9,0.00074294
2,10,0.0052006
3,1,0.025612
3,2,0.11804
3,3,0.41759
3,4,0.32628
3,5,0.082405
3,6,0.013363
3,7,0.0089087
3,8,0.0011136
3,10,0.0066815
4,1,0.048626
4,2,0.23185
4,3,0.057082
4,4,0.41226
4,5,0.22058
4,6,0.016209
4,7,0.0056378
4,8,0.0021142
4,9,0.0014094
4,10,0.0042283
5,1,0.05918
5,2,0.031607
5,3,0.012105
5,4,0.067922
5,5,0.62475
5,6,0.18628
5,7,0.0073974
5,8,0.00269
5,9,0.0020175
5,10,0.0060525
6,1,0.057632
6,2,0.010903
6,3,0.012461
6,4,0.55607
6,5,0.028037
6,6,0.18847
6,7,0.12773
6,8,0.012461
6,10,0.0062305
7,1,0.14493
7,2,0.0048309
7,3,0.48792
7,4,0.05314
7,5,0.033816
7,6,0.014493
7,7,0.14493
7,8,0.091787
7,9,0.0096618
7,10,0.014493
8,1,0.20988
8,2,0.38272
8,3,0.061728
8,6,0.024691
8,8,0.16049
8,9,0.08642
8,10,0.074074
9,1,0.21875
9,2,0.21875
9,3,0.09375
9,4,0.03125
9,5,0.03125
9,7,0.0625
9,10,0.34375
10,1,0.035865
10,2,0.014768
10,3,0.012658
10,4,0.010549
10,5,0.010549
10,6,0.0063291
10,7,0.016878
10,8,0.010549
10,9,0.010549
10,10,0.87131
